Attribute,Local Authority,Sum of Value,Year
Road Transport (A roads),North West Total,4055.7157202168405,2019
Road Transport (A roads),North West Total,3342.3753219180257,2020
Road Transport (A roads),North West Total,3604.3103919054047,2021
Road Transport (A roads),North West Total,3646.0606270156018,2022
Road Transport (A roads),North West Total,3629.8080191241706,2023
Road Transport (A roads),Pendle,51.825652003830996,2005
Road Transport (A roads),Pendle,49.018566416854966,2006
Road Transport (A roads),Pendle,51.33217690454429,2007
Road Transport (A roads),Pendle,48.00412809135584,2008
Road Transport (A roads),Pendle,47.51010338870701,2009
Road Transport (A roads),Pendle,46.53530592161683,2010
Road Transport (A roads),Pendle,43.84858762245016,2011
Road Transport (A roads),Pendle,41.79414640800954,2012
Road Transport (A roads),Pendle,41.181676178037264,2013
Road Transport (A roads),Pendle,41.26859212996691,2014
Road Transport (A roads),Pendle,41.53179805263713,2015
Road Transport (A roads),Pendle,42.86993904644566,2016
Road Transport (A roads),Pendle,42.25805531250483,2017
Road Transport (A roads),Pendle,39.87062514879416,2018
Road Transport (A roads),Pendle,38.579973636055755,2019
Road Transport (A roads),Pendle,31.281489541185284,2020
Road Transport (A roads),Pendle,33.16062328310602,2021
Road Transport (A roads),Pendle,35.52624444313037,2022
Road Transport (A roads),Pendle,35.45391088190168,2023
Road Transport (A roads),Preston,73.152715231877,2005
Road Transport (A roads),Preston,71.58471583751667,2006
Road Transport (A roads),Preston,70.37195001843139,2007
Road Transport (A roads),Preston,66.09042617546302,2008
Road Transport (A roads),Preston,64.88635104188052,2009
Road Transport (A roads),Preston,61.266705687285324,2010
Road Transport (A roads),Preston,59.19807771004087,2011
Road Transport (A roads),Preston,57.3466605488788,2012
Road Transport (A roads),Preston,55.58287775444718,2013
Road Transport (A roads),Preston,56.146936364522965,2014
Road Transport (A roads),Preston,55.99663671147557,2015
Road Transport (A roads),Preston,56.256144230538176,2016
Road Transport (A roads),Preston,55.62259518084827,2017
Road Transport (A roads),Preston,50.419216478355516,2018
Road Transport (A roads),Preston,48.84232684424718,2019
Road Transport (A roads),Preston,40.11438836080267,2020
Road Transport (A roads),Preston,42.972896719520485,2021
Road Transport (A roads),Preston,46.20964246009508,2022
Road Transport (A roads),Preston,45.66147972832151,2023
Road Transport (A roads),Ribble Valley,60.315037545000514,2005
Road Transport (A roads),Ribble Valley,60.57301072177479,2006
Road Transport (A roads),Ribble Valley,61.480731073037354,2007
Road Transport (A roads),Ribble Valley,57.5167647158815,2008
Road Transport (A roads),Ribble Valley,55.35264440552294,2009
Road Transport (A roads),Ribble Valley,55.01466549476248,2010
Road Transport (A roads),Ribble Valley,55.711655558564246,2011
Road Transport (A roads),Ribble Valley,53.97065625299683,2012
Road Transport (A roads),Ribble Valley,51.666819474381704,2013
Road Transport (A roads),Ribble Valley,52.872618803191024,2014
Road Transport (A roads),Ribble Valley,53.51346158285558,2015
Road Transport (A roads),Ribble Valley,55.87976680519953,2016
Road Transport (A roads),Ribble Valley,55.72862027431288,2017
Road Transport (A roads),Ribble Valley,54.73765297717228,2018
Road Transport (A roads),Ribble Valley,52.3775202620817,2019
Road Transport (A roads),Ribble Valley,43.08032411277589,2020
Road Transport (A roads),Ribble Valley,47.680910536202106,2021
Road Transport (A roads),Ribble Valley,48.096215998443896,2022
Road Transport (A roads),Ribble Valley,46.365419778551015,2023
Road Transport (A roads),Rossendale,78.18005368491364,2005
Road Transport (A roads),Rossendale,78.24754499459429,2006
Road Transport (A roads),Rossendale,77.05432522754617,2007
Road Transport (A roads),Rossendale,71.68400222818994,2008
Road Transport (A roads),Rossendale,72.48697369276233,2009
Road Transport (A roads),Rossendale,72.54789527285895,2010
Road Transport (A roads),Rossendale,72.27175094085408,2011
Road Transport (A roads),Rossendale,71.0916271678026,2012
Road Transport (A roads),Rossendale,70.10719531044685,2013
Road Transport (A roads),Rossendale,73.58066251619164,2014
Road Transport (A roads),Rossendale,72.8403892176425,2015
Road Transport (A roads),Rossendale,75.39269534981862,2016
Road Transport (A roads),Rossendale,69.37498302198166,2017
Road Transport (A roads),Rossendale,68.24792523094106,2018
Road Transport (A roads),Rossendale,64.26242252943786,2019
Road Transport (A roads),Rossendale,54.07916619201609,2020
Road Transport (A roads),Rossendale,58.93491434622793,2021
Road Transport (A roads),Rossendale,58.204105531208945,2022
Road Transport (A roads),Rossendale,60.18009290229453,2023
Road Transport (A roads),South Ribble,64.0610740736053,2005
Road Transport (A roads),South Ribble,64.16859442898756,2006
Road Transport (A roads),South Ribble,63.56690398284869,2007
Road Transport (A roads),South Ribble,61.76465530095035,2008
Road Transport (A roads),South Ribble,60.62437869918493,2009
Road Transport (A roads),South Ribble,59.01233082284245,2010
Road Transport (A roads),South Ribble,57.914971656358645,2011
Road Transport (A roads),South Ribble,55.93399469596074,2012
Road Transport (A roads),South Ribble,55.19847337162626,2013
Road Transport (A roads),South Ribble,55.75622102964012,2014
Road Transport (A roads),South Ribble,54.85945789498142,2015
Road Transport (A roads),South Ribble,56.02306903255125,2016
Road Transport (A roads),South Ribble,56.7137413852718,2017
Road Transport (A roads),South Ribble,54.23133144947094,2018
Road Transport (A roads),South Ribble,51.55758086283368,2019
Road Transport (A roads),South Ribble,39.38227095412955,2020
Road Transport (A roads),South Ribble,41.079121123921205,2021
Road Transport (A roads),South Ribble,49.66610028407284,2022
Road Transport (A roads),South Ribble,50.278829273258246,2023
Road Transport (A roads),West Lancashire,92.51977526813903,2005
Road Transport (A roads),West Lancashire,92.33139231142223,2006
Road Transport (A roads),West Lancashire,93.2307076281052,2007
Road Transport (A roads),West Lancashire,88.43772041862393,2008
Road Transport (A roads),West Lancashire,84.7182707679545,2009
Road Transport (A roads),West Lancashire,84.54379287316502,2010
Road Transport (A roads),West Lancashire,84.08110747088044,2011
Road Transport (A roads),West Lancashire,82.68900173966315,2012
Road Transport (A roads),West Lancashire,80.5458257520319,2013
Road Transport (A roads),West Lancashire,82.09982787986905,2014
Road Transport (A roads),West Lancashire,83.33496793718093,2015
Road Transport (A roads),West Lancashire,83.17205127320658,2016
Road Transport (A roads),West Lancashire,81.550963044481,2017
Road Transport (A roads),West Lancashire,77.34095709303892,2018
Road Transport (A roads),West Lancashire,74.00678858721237,2019
Road Transport (A roads),West Lancashire,59.652127626733055,2020
Road Transport (A roads),West Lancashire,62.69651139392427,2021
Road Transport (A roads),West Lancashire,63.95411965612794,2022
Road Transport (A roads),West Lancashire,62.58242849586321,2023
Road Transport (A roads),Wyre,64.40089885534246,2005
Road Transport (A roads),Wyre,63.626804863406406,2006
Road Transport (A roads),Wyre,64.6116942686199,2007
Road Transport (A roads),Wyre,60.35076327699165,2008
Road Transport (A roads),Wyre,58.94249225791076,2009
Road Transport (A roads),Wyre,57.89642921516083,2010
Road Transport (A roads),Wyre,57.95772631692995,2011
Road Transport (A roads),Wyre,56.654392094202855,2012
Road Transport (A roads),Wyre,55.75696697238961,2013
Road Transport (A roads),Wyre,56.950703373391335,2014
Road Transport (A roads),Wyre,56.75806515223158,2015
Road Transport (A roads),Wyre,58.22971273229552,2016
Road Transport (A roads),Wyre,55.096957020855214,2017
Road Transport (A roads),Wyre,52.40200911548352,2018
Road Transport (A roads),Wyre,50.531640810527904,2019
Road Transport (A roads),Wyre,41.697572510225214,2020
Road Transport (A roads),Wyre,44.86751456635242,2021
Road Transport (A roads),Wyre,44.633088262866416,2022
Road Transport (A roads),Wyre,44.93268243319672,2023
Road Transport (Minor roads),Blackburn with Darwen,85.02125977306895,2005
Road Transport (Minor roads),Blackburn with Darwen,79.19562306828338,2006
Road Transport (Minor roads),Blackburn with Darwen,79.39936303517796,2007
Road Transport (Minor roads),Blackburn with Darwen,76.24633873590446,2008
Road Transport (Minor roads),Blackburn with Darwen,73.00192873183764,2009
Road Transport (Minor roads),Blackburn with Darwen,71.97002273326935,2010
Road Transport (Minor roads),Blackburn with Darwen,70.27029549682425,2011
Road Transport (Minor roads),Blackburn with Darwen,71.09204771846873,2012
Road Transport (Minor roads),Blackburn with Darwen,70.68517512068316,2013
Road Transport (Minor roads),Blackburn with Darwen,71.94186579716505,2014
Road Transport (Minor roads),Blackburn with Darwen,72.40096572396973,2015
Road Transport (Minor roads),Blackburn with Darwen,74.6285045375217,2016
Road Transport (Minor roads),Blackburn with Darwen,75.2701264991288,2017
Road Transport (Minor roads),Blackburn with Darwen,77.48290634931678,2018
Road Transport (Minor roads),Blackburn with Darwen,78.68181444669382,2019
Road Transport (Minor roads),Blackburn with Darwen,67.39174637082061,2020
Road Transport (Minor roads),Blackburn with Darwen,60.75580679687223,2021
Road Transport (Minor roads),Blackburn with Darwen,56.52620609963813,2022
Road Transport (Minor roads),Blackburn with Darwen,56.07345774202336,2023
Road Transport (Minor roads),Blackpool,105.02310932606213,2005
Road Transport (Minor roads),Blackpool,100.77676747858123,2006
Road Transport (Minor roads),Blackpool,102.1222481397686,2007
Road Transport (Minor roads),Blackpool,95.72646239848316,2008
Road Transport (Minor roads),Blackpool,91.7599397746745,2009
Road Transport (Minor roads),Blackpool,89.48919261199168,2010
Road Transport (Minor roads),Blackpool,88.51623070554935,2011
Road Transport (Minor roads),Blackpool,89.87354093412075,2012
Road Transport (Minor roads),Blackpool,90.04947777044133,2013
Road Transport (Minor roads),Blackpool,90.64480048765586,2014
Road Transport (Minor roads),Blackpool,91.60510431673089,2015
Road Transport (Minor roads),Blackpool,94.4268780065252,2016
Road Transport (Minor roads),Blackpool,93.92675485648189,2017
Road Transport (Minor roads),Blackpool,95.72739010560926,2018
Road Transport (Minor roads),Blackpool,96.8130944263282,2019
Road Transport (Minor roads),Blackpool,83.88004475795265,2020
Road Transport (Minor roads),Blackpool,74.19709297783695,2021
Road Transport (Minor roads),Blackpool,71.03878252662751,2022
Road Transport (Minor roads),Blackpool,70.51923442968864,2023
Road Transport (Minor roads),Burnley,67.69328887175271,2005
Road Transport (Minor roads),Burnley,66.14572111076765,2006
Road Transport (Minor roads),Burnley,66.19405701725265,2007
Road Transport (Minor roads),Burnley,64.06729055732399,2008
Road Transport (Minor roads),Burnley,61.49149369632431,2009
Road Transport (Minor roads),Burnley,60.24663189119607,2010
Road Transport (Minor roads),Burnley,58.92470492425201,2011
Road Transport (Minor roads),Burnley,59.56660432783506,2012
Road Transport (Minor roads),Burnley,60.293244859795514,2013
Road Transport (Minor roads),Burnley,61.44726525492592,2014
Road Transport (Minor roads),Burnley,62.04127009481921,2015
Road Transport (Minor roads),Burnley,64.40096345808078,2016
Road Transport (Minor roads),Burnley,64.84565040773435,2017
Road Transport (Minor roads),Burnley,67.06827673535861,2018
Road Transport (Minor roads),Burnley,68.06380974341312,2019
Road Transport (Minor roads),Burnley,57.439840416215866,2020
Road Transport (Minor roads),Burnley,49.594973858222126,2021
Road Transport (Minor roads),Burnley,48.06484924875254,2022
Road Transport (Minor roads),Burnley,46.91190327067559,2023
Road Transport (Minor roads),Chorley,85.97566606037893,2005
Road Transport (Minor roads),Chorley,84.2701360814944,2006
Road Transport (Minor roads),Chorley,84.59117903065224,2007
Road Transport (Minor roads),Chorley,81.9454402257965,2008
Road Transport (Minor roads),Chorley,78.62150432862273,2009
Road Transport (Minor roads),Chorley,77.1942313798782,2010
Road Transport (Minor roads),Chorley,74.411212449854,2011
Road Transport (Minor roads),Chorley,74.29853847478891,2012
Road Transport (Minor roads),Chorley,74.20981898853583,2013
Road Transport (Minor roads),Chorley,75.78631196434995,2014
Road Transport (Minor roads),Chorley,76.22401461709025,2015
Road Transport (Minor roads),Chorley,79.09789372747325,2016
Road Transport (Minor roads),Chorley,78.03757186076318,2017
Road Transport (Minor roads),Chorley,81.10104161227872,2018
Road Transport (Minor roads),Chorley,82.2184144944048,2019
Road Transport (Minor roads),Chorley,71.28563203981179,2020
Road Transport (Minor roads),Chorley,69.33931920280489,2021
Road Transport (Minor roads),Chorley,67.67306508223407,2022
Road Transport (Minor roads),Chorley,65.94712614229104,2023
Road Transport (Minor roads),England Total,43780.58798723208,2005
Road Transport (Minor roads),England Total,42858.87144634293,2006
Road Transport (Minor roads),England Total,43523.722149526766,2007
Road Transport (Minor roads),England Total,42048.91838736985,2008
Road Transport (Minor roads),England Total,40322.06871274479,2009
Road Transport (Minor roads),England Total,39822.12094030964,2010
Road Transport (Minor roads),England Total,38394.55489861741,2011
Road Transport (Minor roads),England Total,38336.53183915162,2012
Road Transport (Minor roads),England Total,37851.84137141233,2013
Road Transport (Minor roads),England Total,38485.04158903465,2014
Road Transport (Minor roads),England Total,38555.390853309,2015
Road Transport (Minor roads),England Total,39912.57168998821,2016
Road Transport (Minor roads),England Total,40238.891933244544,2017
Road Transport (Minor roads),England Total,40059.581491311605,2018
Road Transport (Minor roads),England Total,39254.25963329546,2019
Road Transport (Minor roads),England Total,33109.54110490736,2020
Road Transport (Minor roads),England Total,34818.17643101011,2021
Road Transport (Minor roads),England Total,34032.38204745375,2022
Road Transport (Minor roads),England Total,33381.72652159836,2023
Road Transport (Minor roads),Fylde,77.94100954493737,2005
Road Transport (Minor roads),Fylde,76.34921477816181,2006
Road Transport (Minor roads),Fylde,76.60079419088285,2007
Road Transport (Minor roads),Fylde,74.18049773825778,2008
Road Transport (Minor roads),Fylde,71.17563987450819,2009
Road Transport (Minor roads),Fylde,69.85931778338403,2010
Road Transport (Minor roads),Fylde,67.4494135536934,2011
Road Transport (Minor roads),Fylde,67.45232601300997,2012
Road Transport (Minor roads),Fylde,67.46964577095812,2013
Road Transport (Minor roads),Fylde,68.83696623825385,2014
Road Transport (Minor roads),Fylde,69.22495773174096,2015
Road Transport (Minor roads),Fylde,71.72950704960492,2016
Road Transport (Minor roads),Fylde,70.91213830307717,2017
Road Transport (Minor roads),Fylde,73.5506077532656,2018
Road Transport (Minor roads),Fylde,74.57210541352082,2019
Road Transport (Minor roads),Fylde,64.73265610836879,2020
Road Transport (Minor roads),Fylde,62.42404326064784,2021
Road Transport (Minor roads),Fylde,60.96569278373299,2022
Road Transport (Minor roads),Fylde,59.89294489701255,2023
Road Transport (Minor roads),Hyndburn,69.25849994073687,2005
Road Transport (Minor roads),Hyndburn,67.6848437462038,2006
Road Transport (Minor roads),Hyndburn,67.75794680506903,2007
Road Transport (Minor roads),Hyndburn,65.55575068466132,2008
Road Transport (Minor roads),Hyndburn,62.914479723366874,2009
Road Transport (Minor roads),Hyndburn,61.65736912759874,2010
Road Transport (Minor roads),Hyndburn,60.074874004352594,2011
Road Transport (Minor roads),Hyndburn,60.56635774668298,2012
Road Transport (Minor roads),Hyndburn,61.12812172966085,2013
Road Transport (Minor roads),Hyndburn,62.22401540002268,2014
Road Transport (Minor roads),Hyndburn,62.67926528613696,2015
Road Transport (Minor roads),Hyndburn,64.77530826371526,2016
Road Transport (Minor roads),Hyndburn,64.82897182193297,2017
Road Transport (Minor roads),Hyndburn,66.82567036325345,2018
Road Transport (Minor roads),Hyndburn,67.90978703913854,2019
Road Transport (Minor roads),Hyndburn,58.43860528578938,2020
Road Transport (Minor roads),Hyndburn,52.72044821971218,2021
Road Transport (Minor roads),Hyndburn,51.40107182038972,2022
Road Transport (Minor roads),Hyndburn,50.179138971982056,2023
Road Transport (Minor roads),Lancashire Total,1046.478379966196,2005
Road Transport (Minor roads),Lancashire Total,1025.3171953075291,2006
Road Transport (Minor roads),Lancashire Total,1028.8278565370204,2007
Road Transport (Minor roads),Lancashire Total,996.54161732067,2008
Road Transport (Minor roads),Lancashire Total,956.1952164050774,2009
Road Transport (Minor roads),Lancashire Total,938.5828603998405,2010
Road Transport (Minor roads),Lancashire Total,906.4242011868253,2011
Road Transport (Minor roads),Lancashire Total,906.4290697036399,2012
Road Transport (Minor roads),Lancashire Total,906.3182320806538,2013
Road Transport (Minor roads),Lancashire Total,925.1977020104387,2014
Road Transport (Minor roads),Lancashire Total,930.8831695163226,2015
Road Transport (Minor roads),Lancashire Total,966.4598053443085,2016
Road Transport (Minor roads),Lancashire Total,956.2254375300245,2017
Road Transport (Minor roads),Lancashire Total,994.014286025731,2018
Road Transport (Minor roads),Lancashire Total,1006.2677023782973,2019
Road Transport (Minor roads),Lancashire Total,867.9732749065347,2020
Road Transport (Minor roads),Lancashire Total,831.9111274168588,2021
Road Transport (Minor roads),Lancashire Total,811.1873960053706,2022
Road Transport (Minor roads),Lancashire Total,800.9194281996488,2023
Road Transport (Minor roads),Lancaster,120.82134113894965,2005
Road Transport (Minor roads),Lancaster,118.62596396095738,2006
Road Transport (Minor roads),Lancaster,119.24521001563416,2007
Road Transport (Minor roads),Lancaster,115.63995624384535,2008
Road Transport (Minor roads),Lancaster,110.9455544801813,2009
Road Transport (Minor roads),Lancaster,109.03201959124965,2010
Road Transport (Minor roads),Lancaster,104.7293589429439,2011
Road Transport (Minor roads),Lancaster,104.15688637818549,2012
Road Transport (Minor roads),Lancaster,103.45158978063122,2013
Road Transport (Minor roads),Lancaster,105.93556161505805,2014
Road Transport (Minor roads),Lancaster,106.61598489611632,2015
Road Transport (Minor roads),Lancaster,111.42675341413953,2016
Road Transport (Minor roads),Lancaster,109.54999665052304,2017
Road Transport (Minor roads),Lancaster,114.95881125914468,2018
Road Transport (Minor roads),Lancaster,115.84805566088016,2019
Road Transport (Minor roads),Lancaster,98.96898065147003,2020
Road Transport (Minor roads),Lancaster,97.54177478565397,2021
Road Transport (Minor roads),Lancaster,94.83544252497906,2022
Road Transport (Minor roads),Lancaster,94.06943048729806,2023
Road Transport (Minor roads),North West Total,5467.683350643808,2005
Road Transport (Minor roads),North West Total,5291.073524379017,2006
Road Transport (Minor roads),North West Total,5325.712131234296,2007
Road Transport (Minor roads),North West Total,5133.58783182457,2008
Road Transport (Minor roads),North West Total,4930.197192211909,2009
Road Transport (Minor roads),North West Total,4921.056008582797,2010
Road Transport (Minor roads),North West Total,4798.924561485235,2011
Road Transport (Minor roads),North West Total,4836.274845799992,2012
Road Transport (Minor roads),North West Total,4757.409709820313,2013
Road Transport (Minor roads),North West Total,4837.594343891479,2014
Road Transport (Minor roads),North West Total,4871.705035112556,2015
Road Transport (Minor roads),North West Total,5037.224004807128,2016
Road Transport (Minor roads),North West Total,5025.545917262069,2017
Road Transport (Minor roads),North West Total,5173.069584425142,2018
Road Transport (Minor roads),North West Total,5237.920613619028,2019
Road Transport (Minor roads),North West Total,4517.228654403963,2020
Road Transport (Minor roads),North West Total,4161.364930304689,2021
Road Transport (Minor roads),North West Total,4026.648691721275,2022
Road Transport (Minor roads),North West Total,3986.900583685749,2023
Road Transport (Minor roads),Pendle,80.83786062768598,2005
Road Transport (Minor roads),Pendle,79.10969133274335,2006
Road Transport (Minor roads),Pendle,79.29496114381041,2007
Road Transport (Minor roads),Pendle,76.7662955774269,2008
Road Transport (Minor roads),Pendle,73.66766523008016,2009
Road Transport (Minor roads),Pendle,72.25739602801998,2010
Road Transport (Minor roads),Pendle,70.07195866448414,2011
Road Transport (Minor roads),Pendle,70.33547378509262,2012
Road Transport (Minor roads),Pendle,70.59183907184443,2013
Road Transport (Minor roads),Pendle,71.95836784981284,2014
Road Transport (Minor roads),Pendle,72.43266683699646,2015
Road Transport (Minor roads),Pendle,75.07729171360614,2016
Road Transport (Minor roads),Pendle,74.69943239082075,2017
Road Transport (Minor roads),Pendle,77.41699503664901,2018
Road Transport (Minor roads),Pendle,78.39094084938462,2019
Road Transport (Minor roads),Pendle,67.41814061510082,2020
Road Transport (Minor roads),Pendle,62.8001945737784,2021
Road Transport (Minor roads),Pendle,61.222417374335045,2022
Road Transport (Minor roads),Pendle,59.78509939228218,2023
Road Transport (Minor roads),Preston,110.54144368558823,2005
Road Transport (Minor roads),Preston,108.07565388236092,2006
Road Transport (Minor roads),Preston,108.2482130254511,2007
Road Transport (Minor roads),Preston,104.72430303283373,2008
Road Transport (Minor roads),Preston,100.50094734693803,2009
Road Transport (Minor roads),Preston,98.52867287447232,2010
Road Transport (Minor roads),Preston,95.68126379247849,2011
Road Transport (Minor roads),Preston,96.20535762604818,2012
Road Transport (Minor roads),Preston,96.74382222037177,2013
Road Transport (Minor roads),Preston,98.43311006413664,2014
Road Transport (Minor roads),Preston,98.99022817989557,2015
Road Transport (Minor roads),Preston,102.15716854573942,2016
Road Transport (Minor roads),Preston,101.74699532836102,2017
Road Transport (Minor roads),Preston,104.90244839483238,2018
Road Transport (Minor roads),Preston,106.43789369921694,2019
Road Transport (Minor roads),Preston,92.4824523266974,2020
Road Transport (Minor roads),Preston,86.13619064698158,2021
Road Transport (Minor roads),Preston,84.23729991673979,2022
Road Transport (Minor roads),Preston,85.21361210960139,2023
Road Transport (Minor roads),Ribble Valley,73.44256745383841,2005
Road Transport (Minor roads),Ribble Valley,72.48592934266253,2006
Road Transport (Minor roads),Ribble Valley,73.2003612400039,2007
Road Transport (Minor roads),Ribble Valley,71.166254920019,2008
Road Transport (Minor roads),Ribble Valley,68.23955787641982,2009
Road Transport (Minor roads),Ribble Valley,67.27087547185246,2010
Road Transport (Minor roads),Ribble Valley,63.56571889210671,2011
Road Transport (Minor roads),Ribble Valley,62.24153287346458,2012
Road Transport (Minor roads),Ribble Valley,60.88631485967344,2013
Road Transport (Minor roads),Ribble Valley,62.835506475924134,2014
Road Transport (Minor roads),Ribble Valley,63.207160613881,2015
Road Transport (Minor roads),Ribble Valley,66.7092827064592,2016
Road Transport (Minor roads),Ribble Valley,64.0995526775202,2017
Road Transport (Minor roads),Ribble Valley,68.30158189015773,2018
Road Transport (Minor roads),Ribble Valley,68.82960608323758,2019
Road Transport (Minor roads),Ribble Valley,59.04054266008324,2020
Road Transport (Minor roads),Ribble Valley,64.31751663375101,2021
Road Transport (Minor roads),Ribble Valley,62.43301165625254,2022
Road Transport (Minor roads),Ribble Valley,62.89999172565447,2023
Road Transport (Minor roads),Rossendale,70.83669158162688,2005
Road Transport (Minor roads),Rossendale,69.25856631541728,2006
Road Transport (Minor roads),Rossendale,69.37001877207898,2007
Road Transport (Minor roads),Rossendale,67.1149741108246,2008
Road Transport (Minor roads),Rossendale,64.40974183680486,2009
Road Transport (Minor roads),Rossendale,63.145979107452554,2010
Road Transport (Minor roads),Rossendale,61.330549307761096,2011
Road Transport (Minor roads),Rossendale,61.66902609280077,2012
Road Transport (Minor roads),Rossendale,61.99638458431852,2013
Road Transport (Minor roads),Rossendale,63.082537249027645,2014
Road Transport (Minor roads),Rossendale,63.44489925906324,2015
Road Transport (Minor roads),Rossendale,65.51797885011969,2016
Road Transport (Minor roads),Rossendale,65.28018443978878,2017
Road Transport (Minor roads),Rossendale,67.36436059090937,2018
Road Transport (Minor roads),Rossendale,68.27931687118397,2019
Road Transport (Minor roads),Rossendale,59.18720049027047,2020
Road Transport (Minor roads),Rossendale,54.99819899803185,2021
Road Transport (Minor roads),Rossendale,53.76129717471061,2022
Road Transport (Minor roads),Rossendale,52.96369975595576,2023
Road Transport (Minor roads),South Ribble,100.20470451651904,2005
Road Transport (Minor roads),South Ribble,97.86876205552005,2006
Road Transport (Minor roads),South Ribble,97.94186126068765,2007
Road Transport (Minor roads),South Ribble,94.6926656815857,2008
Road Transport (Minor roads),South Ribble,90.88435582834191,2009
Road Transport (Minor roads),South Ribble,89.0494739311621,2010
Road Transport (Minor roads),South Ribble,86.6724200120441,2011
Road Transport (Minor roads),South Ribble,87.34284907733792,2012
Road Transport (Minor roads),South Ribble,87.96427598110039,2013
Road Transport (Minor roads),South Ribble,89.32646825028576,2014
Road Transport (Minor roads),South Ribble,89.7672769701877,2015
Road Transport (Minor roads),South Ribble,92.37153961141688,2016
Road Transport (Minor roads),South Ribble,92.24677644780249,2017
Road Transport (Minor roads),South Ribble,94.80064486290706,2018
Road Transport (Minor roads),South Ribble,96.1035459380882,2019
Road Transport (Minor roads),South Ribble,83.8283421528735,2020
Road Transport (Minor roads),South Ribble,77.3663133188499,2021
Road Transport (Minor roads),South Ribble,75.81653124769628,2022
Road Transport (Minor roads),South Ribble,74.51813526843847,2023
Road Transport (Minor roads),West Lancashire,92.9872763636503,2005
Road Transport (Minor roads),West Lancashire,91.33881732782622,2006
Road Transport (Minor roads),West Lancashire,91.85807689446345,2007
Road Transport (Minor roads),West Lancashire,89.08650630762442,2008
Road Transport (Minor roads),West Lancashire,85.45792820021299,2009
Road Transport (Minor roads),West Lancashire,84.0119643393639,2010
Road Transport (Minor roads),West Lancashire,80.49009674923569,2011
Road Transport (Minor roads),West Lancashire,79.8917924099755,2012
Road Transport (Minor roads),West Lancashire,79.29126989338694,2013
Road Transport (Minor roads),West Lancashire,81.23445217587815,2014
Road Transport (Minor roads),West Lancashire,81.71130483159041,2015
Road Transport (Minor roads),West Lancashire,85.25097196254636,2016
Road Transport (Minor roads),West Lancashire,83.45414153132084,2017
Road Transport (Minor roads),West Lancashire,87.4159800388805,2018
Road Transport (Minor roads),West Lancashire,88.4289474154396,2019
Road Transport (Minor roads),West Lancashire,76.3484102408354,2020
Road Transport (Minor roads),West Lancashire,76.8729508870155,2021
Road Transport (Minor roads),West Lancashire,74.8789836731836,2022
Road Transport (Minor roads),West Lancashire,73.48237621486751,2023
Road Transport (Minor roads),Wyre,95.93803018053174,2005
Road Transport (Minor roads),Wyre,94.10389537341375,2006
Road Transport (Minor roads),Wyre,94.52517714103388,2007
Road Transport (Minor roads),Wyre,91.60168224047064,2008
Road Transport (Minor roads),Wyre,87.88634798327628,2009
Road Transport (Minor roads),Wyre,86.32892887421046,2010
Road Transport (Minor roads),Wyre,83.02262989361908,2011
Road Transport (Minor roads),Wyre,82.70232489841783,2012
Road Transport (Minor roads),Wyre,82.29190434037679,2013
Road Transport (Minor roads),Wyre,84.09713947276317,2014
Road Transport (Minor roads),Wyre,84.54414019880447,2015
Road Transport (Minor roads),Wyre,87.94514604140699,2016
Road Transport (Minor roads),Wyre,86.5240256703796,2017
Road Transport (Minor roads),Wyre,90.30786748809379,2018
Road Transport (Minor roads),Wyre,91.18527917038898,2019
Road Transport (Minor roads),Wyre,78.80247191901807,2020
Road Transport (Minor roads),Wyre,77.79920303140955,2021
Road Transport (Minor roads),Wyre,75.89773350236436,2022
Road Transport (Minor roads),Wyre,75.0559699635898,2023
Road Transport (Motorways),Blackburn with Darwen,42.72072892385336,2005
Road Transport (Motorways),Blackburn with Darwen,42.956295356984526,2006
Road Transport (Motorways),Blackburn with Darwen,43.63208423493004,2007
Road Transport (Motorways),Blackburn with Darwen,41.830916717032615,2008
Road Transport (Motorways),Blackburn with Darwen,39.139100003316805,2009
Road Transport (Motorways),Blackburn with Darwen,39.16306256191504,2010
Road Transport (Motorways),Blackburn with Darwen,37.815408281577334,2011
Road Transport (Motorways),Blackburn with Darwen,36.98104159195697,2012
Road Transport (Motorways),Blackburn with Darwen,38.8395918391362,2013
Road Transport (Motorways),Blackburn with Darwen,39.65834918741105,2014
Road Transport (Motorways),Blackburn with Darwen,40.576409881301146,2015
Road Transport (Motorways),Blackburn with Darwen,42.13152516818678,2016
Road Transport (Motorways),Blackburn with Darwen,37.566063173612605,2017
Road Transport (Motorways),Blackburn with Darwen,41.056792470182785,2018
Road Transport (Motorways),Blackburn with Darwen,40.93944269255229,2019
Road Transport (Motorways),Blackburn with Darwen,30.683452053148063,2020
Road Transport (Motorways),Blackburn with Darwen,34.61609875653011,2021
Road Transport (Motorways),Blackburn with Darwen,34.97228677323104,2022
Road Transport (Motorways),Blackburn with Darwen,35.06968715892299,2023
Road Transport (Motorways),Blackpool,0.45551918172032957,2005
Road Transport (Motorways),Blackpool,0.43481225881811686,2006
Road Transport (Motorways),Blackpool,0.4154227952179495,2007
Road Transport (Motorways),Blackpool,0.4502839422562489,2008
Road Transport (Motorways),Blackpool,0.4500236389688521,2009
Road Transport (Motorways),Blackpool,0.4537198700786356,2010
Road Transport (Motorways),Blackpool,0.4582936917427062,2011
Road Transport (Motorways),Blackpool,0.4526253290185023,2012
Road Transport (Motorways),Blackpool,0.4497067420388102,2013
